State,State Code,Year,Year Code,Race,Ten-Year Age Groups,Ten-Year Age Groups Code,Drug/Alcohol Induced Causes,Drug/Alcohol Induced Causes Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error
Hawaii,15,2007,2007,White,55-64 years,55-64,Drug-Induced Causes,D,12,56377,Unreliable,11,37.2,6.1
Hawaii,15,2007,2007,White,55-64 years,55-64,Alcohol-Induced Causes,A,14,56377,Unreliable,13.6,41.7,6.6
Hawaii,15,2008,2008,Asian or Pacific Islander,35-44 years,35-44,Drug-Induced Causes,D,12,119732,Unreliable,5.2,17.5,2.9
Hawaii,15,2008,2008,Asian or Pacific Islander,45-54 years,45-54,Drug-Induced Causes,D,23,128459,17.9,11.3,26.9,3.7
Hawaii,15,2008,2008,Asian or Pacific Islander,45-54 years,45-54,Alcohol-Induced Causes,A,14,128459,Unreliable,6,18.3,2.9
Hawaii,15,2008,2008,White,35-44 years,35-44,Drug-Induced Causes,D,13,0,Unreliable,0,0,0
Hawaii,15,2008,2008,White,45-54 years,45-54,Drug-Induced Causes,D,29,0,0.0,0,0,0
Hawaii,15,2008,2008,White,45-54 years,45-54,Alcohol-Induced Causes,A,19,0,Unreliable,0,0,0
Hawaii,15,2008,2008,White,55-64 years,55-64,Alcohol-Induced Causes,A,12,0,Unreliable,0,0,0
Hawaii,15,2009,2009,Asian or Pacific Islander,35-44 years,35-44,Drug-Induced Causes,D,16,0,Unreliable,0,0,0
Hawaii,15,2009,2009,Asian or Pacific Islander,45-54 years,45-54,Drug-Induced Causes,D,32,129169,24.8,16.9,35,4.4
Hawaii,15,2009,2009,Asian or Pacific Islander,55-64 years,55-64,Drug-Induced Causes,D,12,0,Unreliable,0,0,0
Hawaii,15,2009,2009,White,45-54 years,45-54,Drug-Induced Causes,D,24,0,0.0,0,0,0
Hawaii,15,2009,2009,White,45-54 years,45-54,Alcohol-Induced Causes,A,21,0,0.0,0,0,0
Hawaii,15,2009,2009,White,55-64 years,55-64,Drug-Induced Causes,D,16,60390,Unreliable,15.1,43,6.6
Hawaii,15,2009,2009,White,55-64 years,55-64,Alcohol-Induced Causes,A,23,60390,38.1,24.1,57.1,7.9
Hawaii,15,2009,2009,White,65-74 years,65-74,Alcohol-Induced Causes,A,13,29872,Unreliable,23.2,74.4,12.1
Hawaii,15,2010,2010,Asian or Pacific Islander,35-44 years,35-44,Drug-Induced Causes,D,19,0,Unreliable,0,0,0
Hawaii,15,2010,2010,Asian or Pacific Islander,45-54 years,45-54,Drug-Induced Causes,D,27,129756,20.8,13.7,30.3,4
Hawaii,15,2010,2010,Asian or Pacific Islander,55-64 years,55-64,Drug-Induced Causes,D,10,0,Unreliable,0,0,0
Hawaii,15,2010,2010,Asian or Pacific Islander,55-64 years,55-64,Alcohol-Induced Causes,A,11,0,Unreliable,0,0,0
Hawaii,15,2010,2010,White,25-34 years,25-34,Drug-Induced Causes,D,13,63176,Unreliable,11,35.2,5.7
Hawaii,15,2010,2010,White,35-44 years,35-44,Drug-Induced Causes,D,20,0,0.0,0,0,0
Hawaii,15,2010,2010,White,45-54 years,45-54,Drug-Induced Causes,D,21,0,0.0,0,0,0
Hawaii,15,2010,2010,White,45-54 years,45-54,Alcohol-Induced Causes,A,16,0,Unreliable,0,0,0
Hawaii,15,2010,2010,White,55-64 years,55-64,Drug-Induced Causes,D,18,61897,Unreliable,17.2,46,6.9
Hawaii,15,2010,2010,White,55-64 years,55-64,Alcohol-Induced Causes,A,21,0,0.0,0,0,0
Hawaii,15,2011,2011,Asian or Pacific Islander,35-44 years,35-44,Drug-Induced Causes,D,16,116057,Unreliable,7.9,22.4,3.4
Hawaii,15,2011,2011,Asian or Pacific Islander,45-54 years,45-54,Drug-Induced Causes,D,33,0,0.0,0,0,0
Hawaii,15,2011,2011,Asian or Pacific Islander,45-54 years,45-54,Alcohol-Induced Causes,A,12,127739,Unreliable,4.9,16.4,2.7
Hawaii,15,2011,2011,Asian or Pacific Islander,55-64 years,55-64,Drug-Induced Causes,D,17,113969,Unreliable,8.7,23.9,3.6
Hawaii,15,2011,2011,Asian or Pacific Islander,55-64 years,55-64,Alcohol-Induced Causes,A,13,0,Unreliable,0,0,0
Hawaii,15,2011,2011,White,25-34 years,25-34,Drug-Induced Causes,D,11,67984,Unreliable,8.1,29,4.9
Hawaii,15,2011,2011,White,35-44 years,35-44,Drug-Induced Causes,D,22,0,0.0,0,0,0
Hawaii,15,2011,2011,White,45-54 years,45-54,Drug-Induced Causes,D,30,0,0.0,0,0,0
Hawaii,15,2011,2011,White,45-54 years,45-54,Alcohol-Induced Causes,A,11,0,Unreliable,0,0,0
Hawaii,15,2011,2011,White,55-64 years,55-64,Drug-Induced Causes,D,33,0,0.0,0,0,0
Hawaii,15,2011,2011,White,55-64 years,55-64,Alcohol-Induced Causes,A,24,0,0.0,0,0,0
Hawaii,15,2012,2012,Asian or Pacific Islander,35-44 years,35-44,Drug-Induced Causes,D,14,0,Unreliable,0,0,0
Hawaii,15,2012,2012,Asian or Pacific Islander,45-54 years,45-54,Drug-Induced Causes,D,22,0,0.0,0,0,0
Hawaii,15,2012,2012,Asian or Pacific Islander,55-64 years,55-64,Drug-Induced Causes,D,12,116113,Unreliable,5.3,18.1,3
Hawaii,15,2012,2012,Asian or Pacific Islander,55-64 years,55-64,Alcohol-Induced Causes,A,11,116113,Unreliable,4.7,17,2.9
Hawaii,15,2012,2012,White,25-34 years,25-34,Drug-Induced Causes,D,13,72151,Unreliable,9.6,30.8,5
Hawaii,15,2012,2012,White,35-44 years,35-44,Drug-Induced Causes,D,19,0,Unreliable,0,0,0
Hawaii,15,2012,2012,White,45-54 years,45-54,Drug-Induced Causes,D,20,0,0.0,0,0,0
Hawaii,15,2012,2012,White,45-54 years,45-54,Alcohol-Induced Causes,A,16,55142,Unreliable,16.6,47.1,7.3
Hawaii,15,2012,2012,White,55-64 years,55-64,Drug-Induced Causes,D,21,0,0.0,0,0,0
Hawaii,15,2012,2012,White,55-64 years,55-64,Alcohol-Induced Causes,A,20,0,0.0,0,0,0
Hawaii,15,2013,2013,Asian or Pacific Islander,25-34 years,25-34,Drug-Induced Causes,D,11,0,Unreliable,0,0,0
Hawaii,15,2013,2013,Asian or Pacific Islander,35-44 years,35-44,Drug-Induced Causes,D,17,113618,Unreliable,8.7,24,3.6
Hawaii,15,2013,2013,Asian or Pacific Islander,45-54 years,45-54,Drug-Induced Causes,D,23,123303,18.7,11.8,28,3.9
Hawaii,15,2013,2013,Asian or Pacific Islander,55-64 years,55-64,Drug-Induced Causes,D,15,0,Unreliable,0,0,0
Hawaii,15,2013,2013,White,25-34 years,25-34,Drug-Induced Causes,D,16,76478,Unreliable,12,34,5.2
Hawaii,15,2013,2013,White,35-44 years,35-44,Drug-Induced Causes,D,18,53889,Unreliable,19.8,52.8,7.9
Hawaii,15,2013,2013,White,45-54 years,45-54,Drug-Induced Causes,D,13,0,Unreliable,0,0,0
Hawaii,15,2013,2013,White,45-54 years,45-54,Alcohol-Induced Causes,A,13,52635,Unreliable,13.2,42.2,6.9
Hawaii,15,2013,2013,White,55-64 years,55-64,Drug-Induced Causes,D,28,0,0.0,0,0,0
Hawaii,15,2013,2013,White,55-64 years,55-64,Alcohol-Induced Causes,A,22,60546,36.3,22.8,55,7.7
Hawaii,15,2013,2013,White,65-74 years,65-74,Alcohol-Induced Causes,A,12,40038,Unreliable,15.5,52.4,8.7
Hawaii,15,2014,2014,Asian or Pacific Islander,35-44 years,35-44,Drug-Induced Causes,D,17,0,Unreliable,0,0,0
Hawaii,15,2014,2014,Asian or Pacific Islander,45-54 years,45-54,Drug-Induced Causes,D,29,0,0.0,0,0,0
Hawaii,15,2014,2014,Asian or Pacific Islander,45-54 years,45-54,Alcohol-Induced Causes,A,10,0,Unreliable,0,0,0
Hawaii,15,2014,2014,Asian or Pacific Islander,55-64 years,55-64,Drug-Induced Causes,D,11,0,Unreliable,0,0,0
Hawaii,15,2014,2014,Asian or Pacific Islander,55-64 years,55-64,Alcohol-Induced Causes,A,12,116870,Unreliable,5.3,17.9,3
Hawaii,15,2014,2014,White,25-34 years,25-34,Drug-Induced Causes,D,13,78894,Unreliable,8.8,28.2,4.6
Hawaii,15,2014,2014,White,35-44 years,35-44,Drug-Induced Causes,D,11,0,Unreliable,0,0,0
Hawaii,15,2014,2014,White,45-54 years,45-54,Drug-Induced Causes,D,32,51318,62.4,42.7,88,11
Hawaii,15,2014,2014,White,45-54 years,45-54,Alcohol-Induced Causes,A,21,0,0.0,0,0,0
Hawaii,15,2014,2014,White,55-64 years,55-64,Drug-Induced Causes,D,26,0,0.0,0,0,0
Hawaii,15,2014,2014,White,55-64 years,55-64,Alcohol-Induced Causes,A,22,0,0.0,0,0,0
Hawaii,15,2015,2015,Asian or Pacific Islander,25-34 years,25-34,Drug-Induced Causes,D,10,0,Unreliable,0,0,0
Hawaii,15,2015,2015,Asian or Pacific Islander,35-44 years,35-44,Drug-Induced Causes,D,19,113389,Unreliable,10.1,26.2,3.8
Hawaii,15,2015,2015,Asian or Pacific Islander,45-54 years,45-54,Drug-Induced Causes,D,23,0,0.0,0,0,0
Hawaii,15,2015,2015,Asian or Pacific Islander,45-54 years,45-54,Alcohol-Induced Causes,A,13,120748,Unreliable,5.7,18.4,3
Hawaii,15,2015,2015,Asian or Pacific Islander,55-64 years,55-64,Drug-Induced Causes,D,25,117632,21.3,13.8,31.4,4.3
Hawaii,15,2015,2015,Asian or Pacific Islander,55-64 years,55-64,Alcohol-Induced Causes,A,15,0,Unreliable,0,0,0
Hawaii,15,2015,2015,White,25-34 years,25-34,Drug-Induced Causes,D,11,81089,Unreliable,6.8,24.3,4.1
Hawaii,15,2015,2015,White,35-44 years,35-44,Drug-Induced Causes,D,12,55426,Unreliable,11.2,37.8,6.2
Hawaii,15,2015,2015,White,45-54 years,45-54,Drug-Induced Causes,D,20,50196,39.8,24.3,61.5,8.9
Hawaii,15,2015,2015,White,45-54 years,45-54,Alcohol-Induced Causes,A,14,50196,Unreliable,15.2,46.8,7.5
Hawaii,15,2015,2015,White,55-64 years,55-64,Drug-Induced Causes,D,30,0,0.0,0,0,0
Hawaii,15,2015,2015,White,55-64 years,55-64,Alcohol-Induced Causes,A,22,0,0.0,0,0,0
Hawaii,15,2015,2015,White,65-74 years,65-74,Alcohol-Induced Causes,A,12,45148,Unreliable,13.7,46.4,7.7
Idaho,16,2005,2005,White,25-34 years,25-34,Drug-Induced Causes,D,14,175838,Unreliable,4.4,13.4,2.1
Idaho,16,2005,2005,White,35-44 years,35-44,Drug-Induced Causes,D,35,0,0.0,0,0,0
Idaho,16,2005,2005,White,35-44 years,35-44,Alcohol-Induced Causes,A,13,181514,Unreliable,3.8,12.2,2
Idaho,16,2005,2005,White,45-54 years,45-54,Drug-Induced Causes,D,35,0,0.0,0,0,0
Idaho,16,2005,2005,White,45-54 years,45-54,Alcohol-Induced Causes,A,42,0,0.0,0,0,0
Idaho,16,2005,2005,White,55-64 years,55-64,Drug-Induced Causes,D,17,140624,Unreliable,7,19.4,2.9
Idaho,16,2005,2005,White,55-64 years,55-64,Alcohol-Induced Causes,A,39,0,0.0,0,0,0
Idaho,16,2005,2005,White,65-74 years,65-74,Alcohol-Induced Causes,A,22,0,0.0,0,0,0
Idaho,16,2006,2006,White,15-24 years,15-24,Drug-Induced Causes,D,10,0,Unreliable,0,0,0
Idaho,16,2006,2006,White,25-34 years,25-34,Drug-Induced Causes,D,25,181336,13.8,8.9,20.4,2.8
Idaho,16,2006,2006,White,35-44 years,35-44,Drug-Induced Causes,D,41,183605,22.3,16,30.3,3.5
Idaho,16,2006,2006,White,35-44 years,35-44,Alcohol-Induced Causes,A,20,183605,10.9,6.7,16.8,2.4
Idaho,16,2006,2006,White,45-54 years,45-54,Drug-Induced Causes,D,38,0,0.0,0,0,0
Idaho,16,2006,2006,White,45-54 years,45-54,Alcohol-Induced Causes,A,31,0,0.0,0,0,0
Idaho,16,2006,2006,White,55-64 years,55-64,Drug-Induced Causes,D,18,149243,Unreliable,7.1,19.1,2.8
Idaho,16,2006,2006,White,55-64 years,55-64,Alcohol-Induced Causes,A,45,149243,30.2,22,40.3,4.5
Idaho,16,2006,2006,White,65-74 years,65-74,Alcohol-Induced Causes,A,12,0,Unreliable,0,0,0
Idaho,16,2006,2006,White,75-84 years,75-84,Alcohol-Induced Causes,A,11,56256,Unreliable,9.8,35,5.9
Idaho,16,2007,2007,White,25-34 years,25-34,Drug-Induced Causes,D,26,0,0.0,0,0,0
Idaho,16,2007,2007,White,35-44 years,35-44,Drug-Induced Causes,D,27,0,0.0,0,0,0
Idaho,16,2007,2007,White,35-44 years,35-44,Alcohol-Induced Causes,A,15,184103,Unreliable,4.6,13.4,2.1
Idaho,16,2007,2007,White,45-54 years,45-54,Drug-Induced Causes,D,51,199376,25.6,19,33.6,3.6
Idaho,16,2007,2007,White,45-54 years,45-54,Alcohol-Induced Causes,A,45,0,0.0,0,0,0
Idaho,16,2007,2007,White,55-64 years,55-64,Drug-Induced Causes,D,13,157222,Unreliable,4.4,14.1,2.3
Idaho,16,2007,2007,White,55-64 years,55-64,Alcohol-Induced Causes,A,45,157222,28.6,20.9,38.3,4.3
Idaho,16,2007,2007,White,65-74 years,65-74,Alcohol-Induced Causes,A,16,0,Unreliable,0,0,0
Idaho,16,2008,2008,White,25-34 years,25-34,Drug-Induced Causes,D,24,0,0.0,0,0,0
Idaho,16,2008,2008,White,35-44 years,35-44,Drug-Induced Causes,D,33,183623,18.0,12.4,25.2,3.1
Idaho,16,2008,2008,White,35-44 years,35-44,Alcohol-Induced Causes,A,14,0,Unreliable,0,0,0
Idaho,16,2008,2008,White,45-54 years,45-54,Drug-Induced Causes,D,42,201039,20.9,15.1,28.2,3.2
Idaho,16,2008,2008,White,45-54 years,45-54,Alcohol-Induced Causes,A,54,201039,26.9,20.2,35,3.7
Idaho,16,2008,2008,White,55-64 years,55-64,Drug-Induced Causes,D,30,0,0.0,0,0,0
Idaho,16,2008,2008,White,55-64 years,55-64,Alcohol-Induced Causes,A,46,163502,28.1,20.6,37.5,4.1
Idaho,16,2008,2008,White,65-74 years,65-74,Alcohol-Induced Causes,A,26,99035,26.3,17.1,38.5,5.1
Idaho,16,2008,2008,White,75-84 years,75-84,Alcohol-Induced Causes,A,14,0,Unreliable,0,0,0
Idaho,16,2009,2009,White,15-24 years,15-24,Drug-Induced Causes,D,11,212160,Unreliable,2.6,9.3,1.6
Idaho,16,2009,2009,White,25-34 years,25-34,Drug-Induced Causes,D,32,0,0.0,0,0,0
Idaho,16,2009,2009,White,35-44 years,35-44,Drug-Induced Causes,D,43,182428,23.6,17.1,31.7,3.6
Idaho,16,2009,2009,White,35-44 years,35-44,Alcohol-Induced Causes,A,11,182428,Unreliable,3,10.8,1.8
Idaho,16,2009,2009,White,45-54 years,45-54,Drug-Induced Causes,D,53,201063,26.4,19.7,34.5,3.6
Idaho,16,2009,2009,White,45-54 years,45-54,Alcohol-Induced Causes,A,51,201063,25.4,18.9,33.4,3.6
Idaho,16,2009,2009,White,55-64 years,55-64,Drug-Induced Causes,D,22,169910,12.9,8.1,19.6,2.8
Idaho,16,2009,2009,White,55-64 years,55-64,Alcohol-Induced Causes,A,44,0,0.0,0,0,0
Idaho,16,2009,2009,White,65-74 years,65-74,Alcohol-Induced Causes,A,35,103859,33.7,23.5,46.9,5.7
Idaho,16,2009,2009,White,75-84 years,75-84,Alcohol-Induced Causes,A,11,57959,Unreliable,9.5,34,5.7
Idaho,16,2010,2010,White,15-24 years,15-24,Drug-Induced Causes,D,14,210726,Unreliable,3.6,11.1,1.8
Idaho,16,2010,2010,White,25-34 years,25-34,Drug-Induced Causes,D,35,0,0.0,0,0,0
Idaho,16,2010,2010,White,35-44 years,35-44,Drug-Induced Causes,D,37,0,0.0,0,0,0
Idaho,16,2010,2010,White,35-44 years,35-44,Alcohol-Induced Causes,A,14,0,Unreliable,0,0,0
Idaho,16,2010,2010,White,45-54 years,45-54,Drug-Induced Causes,D,53,0,0.0,0,0,0
Idaho,16,2010,2010,White,45-54 years,45-54,Alcohol-Induced Causes,A,42,0,0.0,0,0,0
Idaho,16,2010,2010,White,55-64 years,55-64,Drug-Induced Causes,D,30,175110,17.1,11.6,24.5,3.1
Idaho,16,2010,2010,White,55-64 years,55-64,Alcohol-Induced Causes,A,54,0,0.0,0,0,0
Idaho,16,2010,2010,White,65-74 years,65-74,Alcohol-Induced Causes,A,29,107138,27.1,18.1,38.9,5
Idaho,16,2010,2010,White,75-84 years,75-84,Alcohol-Induced Causes,A,12,0,Unreliable,0,0,0
Idaho,16,2011,2011,White,15-24 years,15-24,Drug-Induced Causes,D,20,0,0.0,0,0,0
Idaho,16,2011,2011,White,25-34 years,25-34,Drug-Induced Causes,D,33,0,0.0,0,0,0
Idaho,16,2011,2011,White,35-44 years,35-44,Drug-Induced Causes,D,48,0,0.0,0,0,0
Idaho,16,2011,2011,White,35-44 years,35-44,Alcohol-Induced Causes,A,16,182025,Unreliable,5,14.3,2.2
Idaho,16,2011,2011,White,45-54 years,45-54,Drug-Induced Causes,D,50,197962,25.3,18.7,33.3,3.6
Idaho,16,2011,2011,White,45-54 years,45-54,Alcohol-Induced Causes,A,52,197962,26.3,19.6,34.4,3.6
Idaho,16,2011,2011,White,55-64 years,55-64,Drug-Induced Causes,D,31,0,0.0,0,0,0
Idaho,16,2011,2011,White,55-64 years,55-64,Alcohol-Induced Causes,A,53,183118,28.9,21.7,37.9,4
Idaho,16,2011,2011,White,65-74 years,65-74,Alcohol-Induced Causes,A,29,0,0.0,0,0,0
Idaho,16,2011,2011,White,75-84 years,75-84,Alcohol-Induced Causes,A,13,0,Unreliable,0,0,0
Idaho,16,2012,2012,White,15-24 years,15-24,Drug-Induced Causes,D,11,212576,Unreliable,2.6,9.3,1.6
Idaho,16,2012,2012,White,25-34 years,25-34,Drug-Induced Causes,D,27,198572,13.6,9,19.8,2.6
Idaho,16,2012,2012,White,35-44 years,35-44,Drug-Induced Causes,D,42,0,0.0,0,0,0
Idaho,16,2012,2012,White,35-44 years,35-44,Alcohol-Induced Causes,A,21,183797,11.4,7.1,17.5,2.5
Idaho,16,2012,2012,White,45-54 years,45-54,Drug-Induced Causes,D,55,0,0.0,0,0,0
Idaho,16,2012,2012,White,45-54 years,45-54,Alcohol-Induced Causes,A,61,194599,31.3,24,40.3,4
Idaho,16,2012,2012,White,55-64 years,55-64,Drug-Induced Causes,D,33,186078,17.7,12.2,24.9,3.1
Idaho,16,2012,2012,White,55-64 years,55-64,Alcohol-Induced Causes,A,66,0,0.0,0,0,0
Idaho,16,2012,2012,White,65-74 years,65-74,Alcohol-Induced Causes,A,35,120477,29.1,20.2,40.4,4.9
Idaho,16,2012,2012,White,75-84 years,75-84,Alcohol-Induced Causes,A,16,61417,Unreliable,14.9,42.3,6.5
Idaho,16,2013,2013,White,15-24 years,15-24,Drug-Induced Causes,D,18,0,Unreliable,0,0,0
Idaho,16,2013,2013,White,25-34 years,25-34,Drug-Induced Causes,D,33,0,0.0,0,0,0
Idaho,16,2013,2013,White,35-44 years,35-44,Drug-Induced Causes,D,38,186318,20.4,14.4,28,3.3
Idaho,16,2013,2013,White,35-44 years,35-44,Alcohol-Induced Causes,A,13,0,Unreliable,0,0,0
Idaho,16,2013,2013,White,45-54 years,45-54,Drug-Induced Causes,D,70,191749,36.5,28.5,46.1,4.4
Idaho,16,2013,2013,White,45-54 years,45-54,Alcohol-Induced Causes,A,51,191749,26.6,19.8,35,3.7
Idaho,16,2013,2013,White,55-64 years,55-64,Drug-Induced Causes,D,37,189721,19.5,13.7,26.9,3.2
Idaho,16,2013,2013,White,55-64 years,55-64,Alcohol-Induced Causes,A,84,189721,44.3,35.3,54.8,4.8
Idaho,16,2013,2013,White,65-74 years,65-74,Alcohol-Induced Causes,A,36,128055,28.1,19.7,38.9,4.7
Idaho,16,2014,2014,White,15-24 years,15-24,Drug-Induced Causes,D,24,0,0.0,0,0,0
Idaho,16,2014,2014,White,25-34 years,25-34,Drug-Induced Causes,D,39,202419,19.3,13.7,26.3,3.1
Idaho,16,2014,2014,White,35-44 years,35-44,Drug-Induced Causes,D,53,0,0.0,0,0,0
Idaho,16,2014,2014,White,35-44 years,35-44,Alcohol-Induced Causes,A,18,189103,Unreliable,5.6,15,2.2
Idaho,16,2014,2014,White,45-54 years,45-54,Drug-Induced Causes,D,49,190332,25.7,19,34,3.7
Idaho,16,2014,2014,White,45-54 years,45-54,Alcohol-Induced Causes,A,55,190332,28.9,21.8,37.6,3.9
Idaho,16,2014,2014,White,55-64 years,55-64,Drug-Induced Causes,D,34,0,0.0,0,0,0
Idaho,16,2014,2014,White,55-64 years,55-64,Alcohol-Induced Causes,A,77,192946,39.9,31.5,49.9,4.5
Idaho,16,2014,2014,White,65-74 years,65-74,Drug-Induced Causes,D,10,135274,Unreliable,3.5,13.6,2.3
Idaho,16,2014,2014,White,65-74 years,65-74,Alcohol-Induced Causes,A,45,135274,33.3,24.3,44.5,5
Idaho,16,2014,2014,White,75-84 years,75-84,Alcohol-Induced Causes,A,11,65954,Unreliable,8.3,29.8,5
Idaho,16,2015,2015,White,15-24 years,15-24,Drug-Induced Causes,D,16,0,Unreliable,0,0,0
Idaho,16,2015,2015,White,25-34 years,25-34,Drug-Induced Causes,D,32,0,0.0,0,0,0
Idaho,16,2015,2015,White,35-44 years,35-44,Drug-Induced Causes,D,64,0,0.0,0,0,0
Idaho,16,2015,2015,White,35-44 years,35-44,Alcohol-Induced Causes,A,21,0,0.0,0,0,0
Idaho,16,2015,2015,White,45-54 years,45-54,Drug-Induced Causes,D,56,189646,29.5,22.3,38.3,3.9
Idaho,16,2015,2015,White,45-54 years,45-54,Alcohol-Induced Causes,A,63,189646,33.2,25.5,42.5,4.2
Idaho,16,2015,2015,White,55-64 years,55-64,Drug-Induced Causes,D,33,0,0.0,0,0,0
Idaho,16,2015,2015,White,55-64 years,55-64,Alcohol-Induced Causes,A,82,196518,41.7,33.2,51.8,4.6
Idaho,16,2015,2015,White,65-74 years,65-74,Drug-Induced Causes,D,13,141984,Unreliable,4.9,15.7,2.5
Idaho,16,2015,2015,White,65-74 years,65-74,Alcohol-Induced Causes,A,33,0,0.0,0,0,0
Idaho,16,2015,2015,White,75-84 years,75-84,Alcohol-Induced Causes,A,12,68328,Unreliable,9.1,30.7,5.1
Illinois,17,2005,2005,Black or African American,25-34 years,25-34,Drug-Induced Causes,D,34,263514,12.9,8.9,18,2.2
Illinois,17,2005,2005,Black or African American,35-44 years,35-44,Drug-Induced Causes,D,97,0,0.0,0,0,0
Illinois,17,2005,2005,Black or African American,35-44 years,35-44,Alcohol-Induced Causes,A,12,271154,Unreliable,2.3,7.7,1.3
Illinois,17,2005,2005,Black or African American,45-54 years,45-54,Drug-Induced Causes,D,120,253742,47.3,38.8,55.8,4.3
Illinois,17,2005,2005,Black or African American,45-54 years,45-54,Alcohol-Induced Causes,A,37,0,0.0,0,0,0
Illinois,17,2005,2005,Black or African American,55-64 years,55-64,Drug-Induced Causes,D,26,161280,16.1,10.5,23.6,3.2
Illinois,17,2005,2005,Black or African American,55-64 years,55-64,Alcohol-Induced Causes,A,21,161280,13.0,8.1,19.9,2.8
Illinois,17,2005,2005,Black or African American,65-74 years,65-74,Alcohol-Induced Causes,A,10,0,Unreliable,0,0,0
Illinois,17,2005,2005,White,15-24 years,15-24,Drug-Induced Causes,D,118,1387116,8.5,7,10,0.8
Illinois,17,2005,2005,White,25-34 years,25-34,Drug-Induced Causes,D,203,0,0.0,0,0,0
Illinois,17,2005,2005,White,25-34 years,25-34,Alcohol-Induced Causes,A,24,1352596,1.8,1.1,2.6,0.4
Illinois,17,2005,2005,White,35-44 years,35-44,Drug-Induced Causes,D,208,0,0.0,0,0,0
Illinois,17,2005,2005,White,35-44 years,35-44,Alcohol-Induced Causes,A,95,1487192,6.4,5.2,7.8,0.7
Illinois,17,2005,2005,White,45-54 years,45-54,Drug-Induced Causes,D,212,1470216,14.4,12.5,16.4,1
Illinois,17,2005,2005,White,45-54 years,45-54,Alcohol-Induced Causes,A,177,1470216,12.0,10.3,13.8,0.9
Illinois,17,2005,2005,White,55-64 years,55-64,Drug-Induced Causes,D,56,1037514,5.4,4.1,7,0.7
Illinois,17,2005,2005,White,55-64 years,55-64,Alcohol-Induced Causes,A,115,1037514,11.1,9.1,13.1,1
Illinois,17,2005,2005,White,65-74 years,65-74,Drug-Induced Causes,D,16,636101,Unreliable,1.4,4.1,0.6
Illinois,17,2005,2005,White,65-74 years,65-74,Alcohol-Induced Causes,A,42,0,0.0,0,0,0
Illinois,17,2005,2005,White,75-84 years,75-84,Drug-Induced Causes,D,17,480162,Unreliable,2.1,5.7,0.9
Illinois,17,2005,2005,White,75-84 years,75-84,Alcohol-Induced Causes,A,26,480162,5.4,3.5,7.9,1.1
Illinois,17,2005,2005,White,85+ years,85+,Drug-Induced Causes,D,11,188509,Unreliable,2.9,10.4,1.8
Illinois,17,2006,2006,Black or African American,15-24 years,15-24,Drug-Induced Causes,D,11,0,Unreliable,0,0,0
Illinois,17,2006,2006,Black or African American,25-34 years,25-34,Drug-Induced Causes,D,39,262339,14.9,10.6,20.3,2.4
Illinois,17,2006,2006,Black or African American,35-44 years,35-44,Drug-Induced Causes,D,160,269172,59.4,50.2,68.7,4.7
Illinois,17,2006,2006,Black or African American,35-44 years,35-44,Alcohol-Induced Causes,A,15,269172,Unreliable,3.1,9.2,1.4
Illinois,17,2006,2006,Black or African American,45-54 years,45-54,Drug-Induced Causes,D,168,258227,65.1,55.2,74.9,5
Illinois,17,2006,2006,Black or African American,45-54 years,45-54,Alcohol-Induced Causes,A,26,0,0.0,0,0,0
Illinois,17,2006,2006,Black or African American,55-64 years,55-64,Drug-Induced Causes,D,45,0,0.0,0,0,0
Illinois,17,2006,2006,Black or African American,55-64 years,55-64,Alcohol-Induced Causes,A,32,168199,19.0,13,26.9,3.4
Illinois,17,2006,2006,White,15-24 years,15-24,Drug-Induced Causes,D,145,1385003,10.5,8.8,12.2,0.9
Illinois,17,2006,2006,White,25-34 years,25-34,Drug-Induced Causes,D,228,1349373,16.9,14.7,19.1,1.1
Illinois,17,2006,2006,White,25-34 years,25-34,Alcohol-Induced Causes,A,15,0,Unreliable,0,0,0
Illinois,17,2006,2006,White,35-44 years,35-44,Drug-Induced Causes,D,271,1462314,18.5,16.3,20.7,1.1
Illinois,17,2006,2006,White,35-44 years,35-44,Alcohol-Induced Causes,A,86,1462314,5.9,4.7,7.3,0.6
Illinois,17,2006,2006,White,45-54 years,45-54,Drug-Induced Causes,D,251,0,0.0,0,0,0
